TCF12	371228	380658
TCF12	173154	380658
TCF12	363801	380658
TCF12	367875	380658
TCF12	369814	380658
TCF12	369253	380658
TCF12	273091	380658
TCF12	246911	380658
TCF12	28275	380658
TCF12	134295	380658
TCF12	73943	380658
TCF12	96936	380658
TCF12	29436	380658
TCF12	34431	380658
TCF12	66821	380658
TCF12	66822	380658
TCF12	69040	380658
TCF12	15208	380658
TCF12	38442	380658
TCF12	38603	380658
TCF12	25156	380658
TCF12	11029	380658
TCF12	20965	380658
TCF12	4773	380658
TCF12	4762	380658
TCF12	16838	380658
TCF12	8669	380658
MAZ	5054	5058
MAZ	4627	5058
MAZ	4584	5058
MAZ	4587	5058
MAZ	4587	5058
MAZ	4568	5058
MAZ	3618	5058
MAZ	1311	5058
MAZ	3388	5058
MAZ	2600	5058
MAZ	1764	5058
MAZ	3074	5058
MAZ	842	5058
MAZ	2982	5058
MAZ	2647	5058
MAZ	3005	5058
ZEB1	210707	211319
ZEB1	183664	211319
ZEB1	208458	211319
ZEB1	195844	211319
ZEB1	210077	211319
ZEB1	204795	211319
ZEB1	208082	211319
ZEB1	201208	211319
ZEB1	200984	211319
ZEB1	210598	211319
ZEB1	208072	211319
ZEB1	200698	211319
ZEB1	200685	211319
ZEB1	203460	211319
ZEB1	194101	211319
ZEB1	193522	211319
ZEB1	199062	211319
ZEB1	193177	211319
ZEB1	180802	211319
ZEB1	180716	211319
ZEB1	36580	211319
ZEB1	106092	211319
ZEB1	79457	211319
ZEB1	208678	211319
ZEB1	210641	211319
LEF1	120877	121411
LEF1	30779	121411
LEF1	24186	121411
LEF1	35244	121411
LEF1	30082	121411
LEF1	24542	121411
LEF1	116878	121411
LEF1	119381	121411
LEF1	22368	121411
LEF1	116598	121411
LEF1	23616	121411
LEF1	118082	121411
LEF1	104138	121411
LEF1	7975	121411
LEF1	96932	121411
LEF1	87961	121411
LEF1	85213	121411
LEF1	83636	121411
LEF1	83088	121411
LEF1	83428	121411
LEF1	121411	121411
ZNF589	29887	58153
ZNF589	46527	58153
ZNF589	58152	58153
ZNF589	45524	58153
ZNF589	46498	58153
ZNF589	29835	58153
ZNF589	11394	58153
BRF2	6636	6636
BRF2	5136	6636
BRF2	2904	6636
BRF2	2798	6636
RNF2	57244	57244
RNF2	55531	57244
RNF2	46470	57244
RNF2	52248	57244
NFKB2	7927	8419
NFKB2	1092	8419
NFKB2	3512	8419
NFKB2	6818	8419
NFKB2	1988	8419
NFKB2	691	8419
NFKB2	8419	8419
NFKB2	1848	8419
NFKB2	2188	8419
SOX10	6423	16736
SOX10	6326	16736
SOX10	15122	16736
SOX10	12728	16736
SOX10	12237	16736
ETS1	128793	128797
ETS1	61957	128797
ETS1	60770	128797
ETS1	60538	128797
ETS1	1406	128797
ETS1	15924	128797
ETS1	51130	128797
ETS1	15715	128797
ETS1	63549	128797
L3MBTL2	26066	26066
L3MBTL2	22528	26066
L3MBTL2	11871	26066
L3MBTL2	25345	26066
L3MBTL2	4696	26066
L3MBTL2	25949	26066
L3MBTL2	25947	26066
L3MBTL2	11671	26066
L3MBTL2	14469	26066
ZNF207	31769	31769
ZNF207	20319	31769
ZNF207	20205	31769
ZNF207	10511	31769
ZNF207	10566	31769
ZNF207	19685	31769
ZNF207	30776	31769
ZNF207	15232	31769
ZNF207	10553	31769
ZNF207	11135	31769
ZNF207	7726	31769
ZNF207	19622	31769
ZNF207	2740	31769
ZNF207	2677	31769
ZNF207	1756	31769
ZNF207	9201	31769
ZNF207	5551	31769
CCNT2	38608	41107
CCNT2	35084	41107
CCNT2	35977	41107
CCNT2	38192	41107
CCNT2	40517	41107
CCNT2	23932	41107
CCNT2	1519	41107
CCNT2	27367	41107
CCNT2	7108	41107
CCNT2	5372	41107
FLI1	125881	126732
FLI1	79831	126732
FLI1	119497	126732
FLI1	118329	126732
FLI1	119175	126732
FLI1	10410	126732
FLI1	8540	126732
FLI1	126731	126732
FLI1	119350	126732
MTA1	50907	50909
MTA1	50837	50909
MTA1	50791	50909
MTA1	50222	50909
MTA1	34279	50909
MTA1	24559	50909
MTA1	22085	50909
MTA1	9328	50909
MTA1	11713	50909
MTA1	12385	50909
MTA1	4302	50909
MTA1	3808	50909
MTA1	1308	50909
MTA1	3639	50909
MTA1	5208	50909
MTA1	2098	50909
MTA1	1255	50909
MTA1	1228	50909
MTA1	771	50909
MTA1	50907	50909
ZBTB16	191083	191083
ZBTB16	130039	191083
ZBTB16	3909	191083
ZBTB16	3487	191083
ZBTB16	190145	191083
ZBTB16	182932	191083
ZBTB16	66530	191083
ZBTB16	13350	191083
ZBTB16	3686	191083
SIX5	4441	4441
SIX5	3738	4441
SIX5	3462	4441
SIX5	4267	4441
NR2F6	14057	14057
NR2F6	8802	14057
KDM1A	64241	64241
KDM1A	64195	64241
KDM1A	4993	64241
KDM1A	7471	64241
KDM1A	6120	64241
KDM1A	2809	64241
NFKBIA	3235	3238
NFKBIA	3182	3238
NFKBIA	3206	3238
NFKBIA	2595	3238
NFKBIA	1312	3238
NFKBIA	2258	3238
NFKBIA	777	3238
NFKBIA	1727	3238
NFKBIA	1217	3238
NFKBIA	902	3238
EGR1	3825	3825
FOXK2	82679	124949
FOXK2	84892	124949
FOXK2	51999	124949
FOXK2	51828	124949
FOXK2	23574	124949
FOXK2	24666	124949
FOXK2	3268	124949
FOXK2	1432	124949
FOXK2	8130	124949
FOXK2	8983	124949
FOXK2	4243	124949
FOXK2	41025	124949
OCA2	344437	344483
OCA2	344483	344483
OCA2	83192	344483
OCA2	80881	344483
ATF4	2988	2990
ATF4	2119	2990
ATF4	2121	2990
CEBPA	2630	2630
ATRX	281391	281391
ATRX	280503	281391
ATRX	280503	281391
ATRX	89970	281391
ATRX	13987	281391
ATRX	385	281391
ATRX	2899	281391
ATRX	26283	281391
ATRX	1294	281391
ATRX	14179	281391
ATRX	1020	281391
ATRX	17076	281391
ATRX	13437	281391
ATRX	18923	281391
ATRX	17728	281391
ATRX	132062	281391
ATRX	8187	281391
ATRX	103903	281391
ATRX	102718	281391
ATRX	14102	281391
ATRX	101210	281391
ATRX	4931	281391
ATRX	89545	281391
ATRX	88601	281391
TAF3	198123	198123
KDM6B	5443	14892
KDM6B	14892	14892
KDM6B	13718	14892
KDM6B	690	14892
KDM6B	765	14892
KDM6B	2656	14892
ETV4	18588	51776
ETV4	17825	51776
ETV4	18045	51776
ETV4	17433	51776
ETV4	17562	51776
ETV4	1935	51776
ETV4	12472	51776
ETV4	12971	51776
ETV4	9709	51776
ETV4	34644	51776
ETV4	18093	51776
SRF	10208	10208
PBX3	70260	220032
PBX3	72134	220032
PBX3	122227	220032
PBX3	606	220032
PBX3	219178	220032
PBX3	181663	220032
PBX3	218536	220032
PBX3	218469	220032
PBX3	219939	220032
PBX3	220003	220032
PBX3	50091	220032
PBX3	220032	220032
SGF29	31488	37875
SGF29	35500	37875
SGF29	37864	37875
SGF29	36469	37875
SGF29	1673	37875
SGF29	1403	37875
SGF29	1188	37875
SIRT6	8435	8495
SIRT6	8438	8495
SIRT6	8441	8495
SIRT6	8495	8495
SIRT6	8455	8495
SIRT6	8138	8495
SIRT6	7910	8495
SIRT6	7864	8495
SIRT6	7830	8495
SIRT6	7861	8495
SIRT6	7672	8495
SIRT6	7688	8495
SIRT6	6962	8495
SIRT6	3712	8495
SIRT6	1934	8495
RBBP5	35873	35873
RBBP5	35873	35873
RBBP5	16879	35873
NFE2L2	4892	165102
NFE2L2	33495	165102
NFE2L2	34826	165102
NFE2L2	33264	165102
NFE2L2	162389	165102
NFE2L2	32521	165102
NFE2L2	31853	165102
NFE2L2	33033	165102
NFE2L2	83132	165102
NFE2L2	31949	165102
NFE2L2	31177	165102
NFE2L2	55278	165102
NFE2L2	30060	165102
NFE2L2	30780	165102
SVIL	278466	279443
SVIL	176913	279443
SVIL	56911	279443
SVIL	8121	279443
SVIL	1620	279443
SVIL	5643	279443
SVIL	13556	279443
SVIL	14537	279443
SVIL	92165	279443
SVIL	28770	279443
SVIL	15640	279443
SVIL	50228	279443
SVIL	177624	279443
IRF2	86867	86867
IRF2	29568	86867
IRF2	29591	86867
IRF2	65891	86867
IRF2	66389	86867
IRF2	65843	86867
IRF2	56019	86867
IRF2	55872	86867
IRF2	25892	86867
SMARCC2	26584	26584
SMARCC2	26148	26584
SMARCC2	26218	26584
SMARCC2	26128	26584
SMARCC2	26203	26584
SMARCC2	3319	26584
SMARCC2	9249	26584
SMARCC2	2493	26584
SMARCC2	4100	26584
SMARCC2	5429	26584
SMARCC2	7643	26584
SMARCC2	7795	26584
SMARCC2	6159	26584
SMARCC2	1344	26584
SMARCC2	3730	26584
CLOCK	82124	119235
CLOCK	16950	119235
CLOCK	111109	119235
CLOCK	112116	119235
CLOCK	1477	119235
CLOCK	56306	119235
CLOCK	82848	119235
CLOCK	8316	119235
CLOCK	68034	119235
CLOCK	63882	119235
CLOCK	60252	119235
EZH1	44755	44774
EZH1	44767	44774
EZH1	877	44774
EZH1	42724	44774
EZH1	42656	44774
EZH1	42646	44774
EZH1	42652	44774
EZH1	41822	44774
EZH1	41614	44774
EZH1	19445	44774
EZH1	41578	44774
EZH1	5865	44774
EZH1	3336	44774
EZH1	12301	44774
EZH1	1137	44774
EZH1	10530	44774
EZH1	31664	44774
EZH1	27061	44774
EZH1	4803	44774
EZH1	1077	44774
EZH1	24741	44774
EZH1	24597	44774
EZH1	20679	44774
EZH1	20612	44774
FOXO1	141176	196644
FOXO1	110930	196644
FOXO1	2005	196644
NCOA2	294043	294043
NCOA2	290009	294043
NCOA2	34891	294043
NCOA2	2138	294043
NCOA2	3269	294043
NCOA2	1175	294043
NCOA2	28679	294043
NCOA2	185866	294043
ICE1	33951	69570
ICE1	67540	69570
ICE1	15094	69570
CBX2	9851	9851
CBX2	1576	9851
CBX2	4338	9851
BCL3	11781	12339
BCL3	1168	12339
BCL3	11497	12339
BCL3	8142	12339
BCL3	2019	12339
BCL3	1219	12339
BCL3	2236	12339
BCL3	906	12339
BCL3	1030	12339
RBPJ	252150	271676
RBPJ	151819	271676
RBPJ	95951	271676
RBPJ	101039	271676
RBPJ	111356	271676
RBPJ	110444	271676
RBPJ	109732	271676
RBPJ	85476	271676
RBPJ	110266	271676
RBPJ	85458	271676
RBPJ	94576	271676
RBPJ	94626	271676
RBPJ	94620	271676
RBPJ	84838	271676
RBPJ	109581	271676
RBPJ	98407	271676
RBPJ	102174	271676
RBPJ	97693	271676
RBPJ	81339	271676
RBPJ	60862	271676
RBPJ	68720	271676
RBPJ	72695	271676
RBPJ	5699	271676
RBPJ	58362	271676
RBPJ	58195	271676
RBPJ	4424	271676
RBPJ	1582	271676
RBPJ	2131	271676
RBPJ	1028	271676
RBPJ	114321	271676
RBPJ	115418	271676
CREM	85334	86167
CREM	85312	86167
CREM	25557	86167
CREM	21790	86167
CREM	52863	86167
CREM	52924	86167
CREM	84810	86167
CREM	84852	86167
CREM	79963	86167
CREM	52256	86167
CREM	84628	86167
CREM	84945	86167
CREM	27463	86167
CREM	85318	86167
CREM	52306	86167
CREM	84992	86167
CREM	52074	86167
CREM	60803	86167
CREM	85498	86167
CREM	84220	86167
CREM	73562	86167
CREM	73562	86167
CREM	73967	86167
CREM	64586	86167
CREM	63459	86167
CREM	45434	86167
CREM	12046	86167
CREM	44077	86167
CREM	44077	86167
CREM	31419	86167
CREM	36567	86167
CREM	36903	86167
CREM	12827	86167
CREM	12790	86167
CREM	3990	86167
CREM	32914	86167
CREM	16676	86167
CREM	17027	86167
CREM	17332	86167
CREM	17776	86167
CREM	15568	86167
CREM	15622	86167
CREM	15944	86167
CREM	16578	86167
CREM	15867	86167
CREM	15466	86167
CREM	85498	86167
CREM	75121	86167
NR2F1	11278	11278
NR2F1	1232	11278
NR2F1	928	11278
NR2F1	2170	11278
NR2F1	9048	11278
HDGF	9637	24818
HDGF	10123	24818
HDGF	24399	24818
HDGF	4315	24818
HDGF	969	24818
HDGF	9103	24818
HDGF	7835	24818
HDGF	8469	24818
HDGF	7655	24818
HDGF	9488	24818
USF2	10837	10843
USF2	10747	10843
USF2	10749	10843
USF2	10154	10843
USF2	1409	10843
USF2	10200	10843
USF2	982	10843
USF2	648	10843
USF2	10220	10843
USF2	8502	10843
USF2	9217	10843
USF2	8298	10843
USF2	8246	10843
USF2	8730	10843
USF2	2833	10843
USF2	1092	10843
BHLHE22	3261	3261
MXI1	79760	79760
MXI1	72385	79760
MXI1	76275	79760
MXI1	60513	79760
MXI1	58855	79760
MXI1	59008	79760
MXI1	57748	79760
MXI1	52483	79760
MXI1	58863	79760
MXI1	57369	79760
PRDM1	21188	23619
PRDM1	23618	23619
PRDM1	8040	23619
PRDM1	7813	23619
PRDM1	6432	23619
PRDM1	784	23619
PRDM1	10999	23619
HEXIM1	3599	3599
HDAC8	243321	243587
HDAC8	243587	243587
HDAC8	131612	243587
HDAC8	221227	243587
HDAC8	110847	243587
HDAC8	110743	243587
HDAC8	108102	243587
HDAC8	106145	243587
HDAC8	99632	243587
HDAC8	98413	243587
HDAC8	98277	243587
HDAC8	81909	243587
HDAC8	77433	243587
HDAC8	5231	243587
HDAC8	5268	243587
HDAC8	4324	243587
HDAC8	870	243587
HDAC8	243586	243587
HINFP	14457	14457
HINFP	5867	14457
HINFP	9944	14457
HINFP	9234	14457
HINFP	9991	14457
HINFP	10387	14457
HINFP	12698	14457
HINFP	3373	14457
HINFP	7243	14457
HINFP	3313	14457
HINFP	717	14457
HINFP	3615	14457
HINFP	2728	14457
HINFP	1059	14457
KLF4	4794	5630
KLF4	1461	5630
KLF4	1493	5630
KLF4	4912	5630
KLF4	3595	5630
KLF4	4585	5630
CSNK2A1	62724	70230
CSNK2A1	62724	70230
CSNK2A1	65240	70230
CSNK2A1	15145	70230
CSNK2A1	3778	70230
CSNK2A1	41151	70230
CSNK2A1	43820	70230
CSNK2A1	44003	70230
CSNK2A1	47989	70230
CSNK2A1	60086	70230
RBP2	23632	27863
RBP2	25951	27863
RBP2	4360	27863
TERF1	37607	39258
TERF1	39258	39258
TERF1	13403	39258
TERF1	3597	39258
TERF1	14179	39258
TERF1	16565	39258
TERF1	17022	39258
TERF1	7191	39258
ARRB1	87523	87523
ARRB1	86106	87523
ARRB1	12583	87523
ARRB1	4008	87523
ARRB1	4125	87523
ARRB1	32509	87523
ARRB1	33478	87523
ARRB1	33413	87523
ARRB1	24954	87523
ARRB1	1126	87523
ARRB1	2699	87523
ARRB1	69782	87523
MITF	228901	228902
MITF	226558	228902
MITF	12911	228902
MITF	139865	228902
MITF	179131	228902
MITF	186359	228902
MITF	202091	228902
MITF	115572	228902
MITF	99435	228902
MITF	93114	228902
MITF	29081	228902
MITF	29221	228902
MITF	28942	228902
MITF	2436	228902
MITF	28525	228902
MITF	4502	228902
MITF	204526	228902
MAFG	9444	9444
MAFG	1972	9444
MAFG	4910	9444
NR3C1	125769	157581
NR3C1	125393	157581
NR3C1	153582	157581
NR3C1	122991	157581
NR3C1	122527	157581
NR3C1	122733	157581
NR3C1	89440	157581
NR3C1	2333	157581
NR3C1	3478	157581
NR3C1	4263	157581
NR3C1	4919	157581
NR3C1	989	157581
NR3C1	25782	157581
NR3C1	25784	157581
NR3C1	157581	157581
NR3C1	121285	157581
SSRP1	9892	9892
SSRP1	9865	9892
SSRP1	4055	9892
SSRP1	3028	9892
SSRP1	3038	9892
HDAC3	14288	15994
HDAC3	15994	15994
HDAC3	5145	15994
HDAC3	7077	15994
HDAC3	3074	15994
HDAC3	1277	15994
HDAC3	4271	15994
HDAC3	3508	15994
HDAC3	418	15994
HDAC3	10600	15994
HDAC3	8946	15994
HDAC3	1325	15994
HDAC3	8266	15994
HDAC3	1137	15994
HDAC3	5590	15994
HDAC3	934	15994
FOXP1	629296	629296
FOXP1	586812	629296
FOXP1	7161	629296
FOXP1	171402	629296
FOXP1	171646	629296
FOXP1	534364	629296
FOXP1	285961	629296
FOXP1	624549	629296
FOXP1	345549	629296
FOXP1	239134	629296
FOXP1	9181	629296
FOXP1	49377	629296
FOXP1	13495	629296
FOXP1	18830	629296
FOXP1	252326	629296
FOXP1	12987	629296
FOXP1	386057	629296
FOXP1	9930	629296
FOXP1	60925	629296
FOXP1	88527	629296
FOXP1	90313	629296
FOXP1	110208	629296
FOXP1	629274	629296
SFMBT1	142496	143178
SFMBT1	6792	143178
SFMBT1	102699	143178
SFMBT1	103229	143178
SFMBT1	103075	143178
SFMBT1	90954	143178
SFMBT1	77517	143178
SFMBT1	2921	143178
HOXA9	3095	12745
HOXA9	6844	12745
HOXA9	7191	12745
HOXA9	2005	12745
HOXA9	11516	12745
HOXA9	6055	12745
GABPA	37890	37890
GABPA	37076	37890
GABPA	16959	37890
SOX6	374820	773142
SOX6	436185	773142
SOX6	430138	773142
SOX6	430155	773142
SOX6	29062	773142
SOX6	62087	773142
SOX6	65755	773142
SOX6	162922	773142
SOX6	474194	773142
SOX6	30024	773142
SOX6	287965	773142
SOX6	63926	773142
SOX6	93439	773142
SOX6	141946	773142
SOX6	272852	773142
SOX6	263253	773142
SOX6	509939	773142
CTBP2	176196	176853
CTBP2	38952	176853
CTBP2	16878	176853
CTBP2	169491	176853
CTBP2	171274	176853
CTBP2	171801	176853
CTBP2	9733	176853
CTBP2	5592	176853
CTBP2	156807	176853
CTBP2	24564	176853
CTBP2	122173	176853
CTBP2	122015	176853
CTBP2	37663	176853
CTBP2	48960	176853
SOX2	2512	2512
BAHD1	28508	28521
BAHD1	27030	28521
BAHD1	9763	28521
BAHD1	1094	28521
ARID1A	87941	88868
ARID1A	35536	88868
ARID1A	86071	88868
ARID1A	84413	88868
ARID1A	3610	88868
ARID1A	51844	88868
ARID1A	52445	88868
ARID1A	12128	88868
ARID1A	1613	88868
ARID1A	4921	88868
ARID1A	3449	88868
ARID1A	1999	88868
ARID1A	8216	88868
ARID1A	1934	88868
ARID1A	6113	88868
ARID1A	3045	88868
ARID1A	45521	88868
PROX1	14044	58321
PROX1	53309	58321
PROX1	693	58321
PROX1	47906	58321
PROX1	7246	58321
PROX1	53567	58321
PROX1	53001	58321
SAP30	1263	7563
SAP30	6589	7563
NOTCH1	51418	51418
NOTCH1	2399	51418
NOTCH1	1270	51418
CBX4	6273	6273
CBX4	4343	6273
CBX4	2738	6273
CBX4	1667	6273
NKX2-1	3301	4757
NKX2-1	3836	4757
NKX2-1	4732	4757
NKX2-1	2917	4757
NKX2-1	1362	4757
ZNF175	2912	21210
ZNF175	21210	21210
ZNF175	10242	21210
ZNF175	16410	21210
ZNF175	5994	21210
BCL6	24350	24350
BCL6	15701	24350
BCL6	14171	24350
BCL6	12450	24350
BCL6	1054	24350
BCL6	3220	24350
BCL6	13672	24350
BCL6	6164	24350
BCL6	11027	24350
BCL6	9272	24350
BCL6	24348	24350
KLF3	36846	36846
KLF3	26554	36846
KLF3	16641	36846
TWIST1	95933	96681
TWIST1	4071	96681
TWIST1	2204	96681
CEBPB	1955	1955
AFF4	88255	88255
AFF4	71801	88255
AFF4	4271	88255
AFF4	37027	88255
AFF4	37034	88255
AFF4	29279	88255
AFF4	59653	88255
AFF4	36812	88255
AFF4	3120	88255
TEAD2	20900	21862
TEAD2	21787	21862
TEAD2	21812	21862
TEAD2	21862	21862
TEAD2	19838	21862
TEAD2	21359	21862
TEAD2	10031	21862
TEAD2	10023	21862
TEAD2	15084	21862
TEAD2	552	21862
MAML3	437431	437431
MAML3	432757	437431
MAML3	869	437431
TAF7	60420	60596
TAF7	2333	60596
TAF7	881	60596
ZNF217	26774	42842
ZNF217	7207	42842
ZNF217	26350	42842
ZNF217	26982	42842
ZNF217	16024	42842
SMC1A	48579	48579
SMC1A	15758	48579
SMC1A	968	48579
SMC1A	10674	48579
SMC1A	9117	48579
SMC1A	48579	48579
MEF2A	80344	151049
MEF2A	150766	151049
MEF2A	91603	151049
MEF2A	147396	151049
MEF2A	79862	151049
MEF2A	105582	151049
MEF2A	147802	151049
MEF2A	79634	151049
MEF2A	150416	151049
MEF2A	150337	151049
MEF2A	79256	151049
MEF2A	9367	151049
MEF2A	150494	151049
BHLHE40	6207	6207
BHLHE40	3831	6207
BHLHE40	1378	6207
ZMIZ1	247484	247493
ZMIZ1	47416	247493
ZMIZ1	19756	247493
ZMIZ1	114158	247493
ZMIZ1	31075	247493
SP4	86788	86788
SP4	49196	86788
SP4	86510	86788
SP4	705	86788
ESR2	210178	253880
ESR2	111389	253880
ESR2	110685	253880
ESR2	55532	253880
ESR2	55530	253880
ESR2	55167	253880
ESR2	52067	253880
ESR2	49813	253880
ESR2	49743	253880
ESR2	61272	253880
ESR2	25464	253880
ESR2	50046	253880
ESR2	67375	253880
GRHL2	177294	177294
GRHL2	350	177294
GRHL2	51628	177294
GRHL2	174135	177294
GRHL2	32284	177294
GRHL2	27731	177294
ZNF197	44502	63583
ZNF197	22485	63583
ZNF197	19180	63583
ZNF197	23422	63583
ZNF197	22683	63583
ZNF197	16274	63583
SND1	440427	440429
SND1	34953	440429
SND1	19892	440429
SND1	15272	440429
SND1	10704	440429
SND1	8533	440429
SND1	169395	440429
SND1	210569	440429
SND1	196938	440429
SND1	170267	440429
SND1	86329	440429
SND1	132296	440429
SND1	7130	440429
SND1	42457	440429
SND1	6138	440429
SND1	2718	440429
ATF2	95956	96132
ATF2	95956	96132
ATF2	78817	96132
ATF2	93923	96132
ATF2	55813	96132
ATF2	93695	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	93664	96132
ATF2	12991	96132
ATF2	56521	96132
ATF2	54388	96132
ATF2	53926	96132
ATF2	41351	96132
ATF2	41389	96132
ATF2	95952	96132
ATF2	40524	96132
KDM5B	84979	84979
KDM5B	80975	84979
KDM5B	6920	84979
KDM5B	2240	84979
KDM5B	77394	84979
KDM5B	718	84979
KDM5B	5905	84979
KDM5B	41094	84979
KDM5B	33534	84979
KDM5B	32575	84979
HCFC1	24254	24254
HCFC1	6564	24254
HCFC1	23625	24254
HCFC1	2258	24254
ARID2	178375	178375
ARID2	26132	178375
ARID2	46443	178375
ARID2	164002	178375
ARID2	71279	178375
ARID2	5289	178375
ARID2	70645	178375
ARID2	55745	178375
ARID2	1845	178375
FOXJ2	22800	22800
FOXJ2	16862	22800
FOXJ2	3045	22800
YY1	1048	44494
YY1	43807	44494
YY1	36824	44494
YY1	38383	44494
YY1	2741	44494
YY1	1594	44494
SOX13	46744	54628
SOX13	41417	54628
SOX13	44002	54628
SOX13	54139	54628
SOX13	39062	54628
SOX13	38498	54628
SOX13	10087	54628
SOX13	6410	54628
SOX13	1343	54628
SOX13	14825	54628
LDB1	7386	12893
LDB1	741	12893
LDB1	9818	12893
LDB1	12870	12893
CHD7	189250	189250
CHD7	61966	189250
CHD7	125109	189250
CHD7	83982	189250
CHD7	39269	189250
CHD7	57494	189250
CHD7	1902	189250
CHD7	1794	189250
CHD7	4521	189250
CHD7	4221	189250
CHD7	3189	189250
CHD7	2928	189250
TAL1	15425	15930
TAL1	13479	15930
TAL1	5388	15930
TAL1	8148	15930
TAL1	2871	15930
TAL1	1105	15930
TGIF2	20462	20462
TGIF2	20343	20462
TGIF2	16685	20462
TGIF2	16757	20462
TGIF2	13334	20462
TGIF2	13096	20462
TGIF2	13373	20462
TGIF2	19391	20462
RAD21	28931	28931
RAD21	5347	28931
RAD21	2256	28931
RAD21	4917	28931
RAD21	17153	28931
RAD21	17249	28931
RAD21	17039	28931
RAD21	12517	28931
RAD21	12506	28931
RAD21	3874	28931
ZNF750	11143	11143
ZNF750	10093	11143
HOXB7	3793	26345
HOXB7	25945	26345
HOXB7	610	26345
RXRA	89296	123487
RXRA	110439	123487
RXRA	68614	123487
TP63	265852	265863
TP63	250008	265863
TP63	263214	265863
TP63	262705	265863
TP63	262986	265863
TP63	107608	265863
TP63	74593	265863
TP63	83880	265863
TP63	91695	265863
TP63	104420	265863
TP63	104430	265863
TP63	104701	265863
TP63	104701	265863
TP63	107480	265863
CBX1	31146	31469
CBX1	31469	31469
CBX1	29907	31469
CBX1	29803	31469
CBX1	26361	31469
CBX1	25493	31469
RAC3	2578	2580
RAC3	1729	2580
RAC3	1588	2580
RAC3	1326	2580
SPI1	23716	23716
SPI1	23478	23716
SPI1	23422	23716
SPI1	20306	23716
PCGF2	15919	15920
PCGF2	1696	15920
PCGF2	12348	15920
PCGF2	13334	15920
PCGF2	13075	15920
PCGF2	13241	15920
PCGF2	14408	15920
ELF1	50214	129412
ELF1	87280	129412
ELF1	48873	129412
ELF1	49460	129412
ELF1	79457	129412
CDK9	1896	5108
CDK9	4738	5108
CDK9	2338	5108
CDK9	1105	5108
CDK9	942	5108
SP1	2401	36270
SP1	31436	36270
SP1	35807	36270
SP1	1356	36270
RARA	39144	48451
RARA	47602	48451
RARA	38050	48451
RARA	39358	48451
RARA	8177	48451
RARA	15407	48451
RARA	14432	48451
RARA	7419	48451
RARA	9168	48451
RARA	4826	48451
ZNF83	66784	96436
ZNF83	96345	96436
ZNF83	24709	96436
ZNF83	5662	96436
ZNF83	26007	96436
ZNF83	78110	96436
ZNF83	23732	96436
ZNF83	23700	96436
ZNF83	23683	96436
ZNF83	75797	96436
ZNF83	23660	96436
ZNF83	73204	96436
ZNF83	19888	96436
ZNF83	71813	96436
ZNF83	71784	96436
ZNF83	36425	96436
ZNF83	35609	96436
ZNF83	26024	96436
ZNF83	26024	96436
NFE2L1	2817	13158
NFE2L1	3007	13158
NFE2L1	13121	13158
NFE2L1	13124	13158
NFE2L1	13109	13158
NFE2L1	2594	13158
NFE2L1	2434	13158
NFE2L1	12707	13158
NFE2L1	2292	13158
NFE2L1	2314	13158
NFE2L1	2632	13158
NFE2L1	1997	13158
NFE2L1	2116	13158
NFE2L1	4014	13158
